0.892086,-0.431094,-0.135426,211391,4.17,8499,ANCHA
0.909069,-0.415941,-0.024212,212061,3.86,8518,SADACHBIA
0.925074,-0.330036,0.187919,214923,3.41,8634,HOMAM
0.815778,-0.284874,0.503341,215182,2.93,8650,MATAR
0.867144,-0.273403,0.416308,216131,3.51,8684,SADALBARI
0.923271,-0.270637,-0.272629,216627,3.27,8709,SKAT
0.837332,-0.233601,-0.494273,216956,1.17,8728,FOMALHAUT
0.855851,-0.214292,0.470742,217906,2.44,8775,SCHEAT
0.937097,-0.230345,0.262279,218045,2.49,8781,MARKAB
0.213321,-0.019273,0.976792,222404,3.21,8974,ERRAI
0.519407,-0.029366,0.854022,223165,4.88,9008,CAS TAU
0.537147,-0.013165,0.843386,224014,4.51,9045,CAS RHO
0.118544,-0.001832,0.992947,224309,6.57,9056,V CEP
0.562728,-0.002434,0.826638,224572,4.88,9071,CAS SIGMA
